count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
580.280000,0.019959,-9.600711,-1.624876,-1.088496,1.122080,0.901685,-3.413675,1.121813,0.901815,-3.413680,-0.980034,-0.164974,-0.110983,Transition
580.300000,0.020020,-10.234980,-1.540992,0.462580,1.109028,0.902383,-3.376682,1.122080,0.901685,-3.413675,-0.976860,-0.160634,-0.141211,Walking
580.320000,0.020020,-10.398140,-1.406555,0.198143,1.090713,0.904598,-3.332666,1.109028,0.902383,-3.376682,-0.966693,-0.154659,-0.203924,Walking
580.340000,0.019959,-10.254250,-1.297722,-0.013735,1.072132,0.908704,-3.279938,1.090713,0.904598,-3.332666,-0.950384,-0.153255,-0.270709,Walking
580.360000,0.020020,-9.996367,-1.219898,-0.312952,1.054222,0.914605,-3.219504,1.072132,0.908704,-3.279938,-0.927803,-0.154401,-0.339621,Walking
580.380000,0.020020,-9.628740,-1.137559,-0.621169,1.038048,0.922527,-3.151667,1.054222,0.914605,-3.219504,-0.899169,-0.156301,-0.408736,Walking
580.400000,0.019959,-9.173914,-1.127472,-1.012596,1.024313,0.930832,-3.078592,1.038048,0.922527,-3.151667,-0.865009,-0.157344,-0.476448,Walking
580.420000,0.020020,-8.636696,-1.081529,-1.432441,1.013600,0.940239,-3.000969,1.024313,0.930832,-3.078592,-0.825847,-0.158151,-0.541263,Walking
580.440000,0.020020,-8.040324,-1.153257,-1.917175,1.006289,0.948569,-2.921141,1.013600,0.940239,-3.000969,-0.782381,-0.159971,-0.601904,Walking
580.460000,0.019959,-7.465568,-1.293344,-2.396395,1.001675,0.954376,-2.840567,1.006289,0.948569,-2.921141,-0.737449,-0.161499,-0.655810,Walking
580.480000,0.020020,-6.927880,-1.403894,-2.797121,0.999152,0.958356,-2.758730,1.001675,0.954376,-2.840567,-0.693356,-0.163376,-0.701830,Walking
580.500000,0.020020,-6.581606,-1.826607,-3.269615,0.996336,0.954118,-2.679626,0.999152,0.958356,-2.758730,-0.656569,-0.164618,-0.736083,Walking
580.520000,0.019959,-6.210779,-2.031143,-3.438128,0.995278,0.946031,-2.599326,0.996336,0.954118,-2.679626,-0.627707,-0.165748,-0.760600,Walking
580.540000,0.020020,-6.155749,-2.385572,-4.975812,0.992181,0.930598,-2.546980,0.995278,0.946031,-2.599326,-0.611727,-0.164591,-0.773757,Walking
580.560000,0.020020,-6.412127,-2.464529,-6.372056,0.985551,0.912000,-2.523533,0.992181,0.930598,-2.546980,-0.619869,-0.156528,-0.768935,Walking
580.580000,0.020020,-6.557774,-2.344944,-6.273470,0.979632,0.893335,-2.500621,0.985551,0.912000,-2.523533,-0.638343,-0.143997,-0.756164,Walking
580.600000,0.019959,-6.663439,-2.204058,-6.349833,0.974288,0.874727,-2.481078,0.979632,0.893335,-2.500621,-0.651955,-0.129636,-0.747094,Walking
580.620000,0.020020,-6.747893,-2.046621,-6.347250,0.968929,0.856436,-2.462458,0.974288,0.874727,-2.481078,-0.660568,-0.115490,-0.741830,Walking
580.640000,0.020020,-6.788276,-1.910056,-6.423338,0.963581,0.838873,-2.445797,0.968929,0.856436,-2.462458,-0.664749,-0.105278,-0.739612,Walking
580.660000,0.019959,-6.919949,-1.868667,-6.611647,0.956659,0.821006,-2.433718,0.963581,0.838873,-2.445797,-0.670040,-0.099231,-0.735663,Walking
580.680000,0.020020,-7.042130,-1.823204,-6.665006,0.949498,0.803249,-2.424632,0.956659,0.821006,-2.433718,-0.681391,-0.095433,-0.725671,Walking
580.700000,0.020020,-7.351756,-1.436404,-6.662745,0.939481,0.792212,-2.418581,0.949498,0.803249,-2.424632,-0.698407,-0.090224,-0.709991,Walking
580.720000,0.019959,-7.579398,-1.130524,-6.473523,0.928706,0.785570,-2.412353,0.939481,0.792212,-2.418581,-0.717590,-0.081320,-0.691702,Walking
580.740000,0.020020,-7.849345,-0.596787,-6.254047,0.915533,0.787037,-2.404652,0.928706,0.785570,-2.412353,-0.733060,-0.068303,-0.676726,Walking
580.760000,0.020020,-8.130258,-0.118372,-6.135215,0.899146,0.794743,-2.396932,0.915533,0.787037,-2.404652,-0.745331,-0.051307,-0.664717,Walking
580.780000,0.019959,-8.298470,0.221491,-6.047876,0.881585,0.805523,-2.389687,0.899146,0.794743,-2.396932,-0.756227,-0.032480,-0.653502,Walking
580.800000,0.020020,-8.529217,0.683346,-5.984288,0.861329,0.823202,-2.383376,0.881585,0.805523,-2.389687,-0.766304,-0.020361,-0.642156,Walking
580.820000,0.020020,-8.584489,0.750402,-5.928533,0.841778,0.842090,-2.378137,0.861329,0.823202,-2.383376,-0.775523,-0.019681,-0.631012,Walking
580.840000,0.019959,-8.632658,0.757890,-5.891767,0.822767,0.863377,-2.374068,0.841778,0.842090,-2.378137,-0.782886,-0.031462,-0.621369,Walking
580.860000,0.020020,-8.588131,0.473831,-5.949418,0.805290,0.883374,-2.372329,0.822767,0.863377,-2.374068,-0.786458,-0.053524,-0.615321,Walking
580.880000,0.020020,-8.490804,0.171630,-6.023493,0.789677,0.902094,-2.372473,0.805290,0.883374,-2.372329,-0.786024,-0.077823,-0.613279,Walking
580.900000,0.019959,-8.427372,-0.025755,-6.081982,0.774815,0.921001,-2.373670,0.789677,0.902094,-2.372473,-0.783155,-0.099196,-0.613864,Walking
580.920000,0.020020,-8.306372,-0.221136,-6.131733,0.761570,0.939105,-2.375432,0.774815,0.921001,-2.373670,-0.779283,-0.114723,-0.616082,Walking
580.940000,0.020020,-8.200933,-0.354387,-6.194512,0.749720,0.956251,-2.377877,0.761570,0.939105,-2.375432,-0.775635,-0.123429,-0.618996,Walking
580.960000,0.019959,-8.144784,-0.434164,-6.178654,0.738350,0.972402,-2.379288,0.749720,0.956251,-2.377877,-0.772186,-0.126748,-0.622627,Walking
580.980000,0.020020,-8.054625,-0.484054,-6.208315,0.728114,0.987761,-2.380543,0.738350,0.972402,-2.379288,-0.768942,-0.127551,-0.626465,Walking
581.000000,0.020020,-8.067789,-0.635537,-6.171960,0.717052,1.000461,-2.380459,0.728114,0.987761,-2.380543,-0.766077,-0.129449,-0.629578,Walking
581.020000,0.019959,-8.008768,-0.748199,-6.249167,0.706674,1.011610,-2.381430,0.717052,1.000461,-2.380459,-0.763382,-0.133215,-0.632062,Walking
581.040000,0.020020,-7.976474,-0.915245,-6.356697,0.696281,1.020045,-2.383926,0.706674,1.011610,-2.381430,-0.760178,-0.136245,-0.635270,Walking
581.060000,0.020020,-7.927280,-1.100919,-6.472815,0.686131,1.024984,-2.387912,0.696281,1.020045,-2.383926,-0.756398,-0.137371,-0.639525,Walking
581.080000,0.020020,-7.858801,-1.162912,-6.550196,0.676583,1.028468,-2.392498,0.686131,1.024984,-2.387912,-0.752485,-0.136287,-0.644354,Walking
581.100000,0.019959,-7.765751,-1.374012,-6.594124,0.668400,1.027912,-2.397379,0.676583,1.028468,-2.392498,-0.749821,-0.137221,-0.647255,Walking
581.120000,0.020020,-7.678607,-1.469415,-6.550925,0.661827,1.026531,-2.401518,0.668400,1.027912,-2.397379,-0.749262,-0.142757,-0.646704,Walking
581.140000,0.020020,-7.587487,-1.687257,-6.444020,0.657403,1.023022,-2.404410,0.661827,1.026531,-2.401518,-0.750921,-0.154125,-0.642155,Walking
581.160000,0.019959,-7.524414,-1.942060,-6.232442,0.654865,1.017720,-2.404629,0.657403,1.023022,-2.404410,-0.754051,-0.170886,-0.634196,Walking
581.180000,0.020020,-7.494189,-2.163950,-6.054154,0.653503,1.011832,-2.403086,0.654865,1.017720,-2.404629,-0.756996,-0.190610,-0.625001,Walking
581.200000,0.020020,-7.504658,-2.449008,-5.825817,0.652286,1.003009,-2.398286,0.653503,1.011832,-2.403086,-0.758808,-0.204716,-0.618305,Walking
581.220000,0.019959,-7.521656,-2.517613,-5.707829,0.651021,0.993699,-2.391785,0.652286,1.003009,-2.398286,-0.760269,-0.209084,-0.615041,Walking
581.240000,0.020020,-7.580839,-2.547100,-5.561531,0.649163,0.982746,-2.382731,0.651021,0.993699,-2.391785,-0.763305,-0.203877,-0.613025,Walking
581.260000,0.020020,-7.622653,-2.519536,-5.371752,0.647632,0.969693,-2.370482,0.649163,0.982746,-2.382731,-0.769233,-0.190370,-0.609951,Walking
581.280000,0.019959,-7.691554,-2.400948,-5.213029,0.646434,0.955957,-2.356345,0.647632,0.969693,-2.370482,-0.777936,-0.174586,-0.603602,Walking
581.300000,0.020020,-7.713276,-2.482558,-4.823470,0.647221,0.938124,-2.336865,0.646434,0.955957,-2.356345,-0.790275,-0.162259,-0.590879,Walking
581.320000,0.020020,-7.897594,-2.399045,-4.475777,0.647116,0.921117,-2.314027,0.647221,0.938124,-2.336865,-0.804521,-0.157956,-0.572535,Walking
581.340000,0.019959,-7.978860,-2.494768,-4.015989,0.647836,0.903034,-2.285828,0.647116,0.921117,-2.314027,-0.817018,-0.161948,-0.553403,Walking
581.360000,0.020020,-8.212830,-2.593007,-3.566250,0.645684,0.885041,-2.251916,0.647836,0.903034,-2.285828,-0.826228,-0.172709,-0.536207,Walking
581.380000,0.020020,-8.326391,-2.740645,-3.270171,0.642414,0.866845,-2.214823,0.645684,0.885041,-2.251916,-0.832116,-0.186720,-0.522224,Walking
581.400000,0.019959,-8.745777,-2.847517,-2.756884,0.631318,0.848894,-2.169323,0.642414,0.866845,-2.214823,-0.834846,-0.198581,-0.513418,Walking
581.420000,0.020020,-8.815783,-2.870784,-2.611681,0.618898,0.831694,-2.121459,0.631318,0.848894,-2.169323,-0.835409,-0.205059,-0.509943,Walking
581.440000,0.020020,-9.007966,-2.759562,-2.322768,0.602599,0.816826,-2.067803,0.618898,0.831694,-2.121459,-0.835254,-0.205596,-0.509982,Walking
581.460000,0.019959,-8.988217,-2.554990,-2.081373,0.586113,0.804826,-2.007972,0.602599,0.816826,-2.067803,-0.832025,-0.199156,-0.517756,Walking
581.480000,0.020020,-8.853115,-2.330133,-2.078543,0.570821,0.795153,-1.944813,0.586113,0.804826,-2.007972,-0.824596,-0.188272,-0.533475,Walking
581.500000,0.020020,-8.601997,-1.841099,-2.019242,0.557783,0.792807,-1.875494,0.570821,0.795153,-1.944813,-0.810471,-0.175733,-0.558798,Walking
581.520000,0.019959,-8.270976,-1.529665,-2.281117,0.547302,0.794220,-1.805199,0.557783,0.792807,-1.875494,-0.789586,-0.163143,-0.591556,Walking
581.540000,0.020020,-7.905158,-1.121707,-2.556840,0.539251,0.801440,-1.733394,0.547302,0.794220,-1.805199,-0.764832,-0.151109,-0.626257,Walking
581.560000,0.020020,-7.553219,-0.810235,-2.941558,0.532917,0.812660,-1.662563,0.539251,0.801440,-1.733394,-0.737698,-0.139723,-0.660514,Walking
581.580000,0.020020,-7.147704,-0.579919,-3.310789,0.529344,0.826428,-1.592978,0.532917,0.812660,-1.662563,-0.710424,-0.129219,-0.691810,Walking
581.600000,0.019959,-6.883143,-0.351075,-3.737202,0.526277,0.843142,-1.527093,0.529344,0.826428,-1.592978,-0.685982,-0.121156,-0.717461,Walking
581.620000,0.020020,-6.489983,-0.281712,-4.072215,0.526915,0.860205,-1.463678,0.526277,0.843142,-1.527093,-0.664815,-0.115600,-0.738010,Walking
581.640000,0.020020,-6.104314,-0.267097,-4.522276,0.531282,0.876533,-1.405622,0.526915,0.860205,-1.463678,-0.644492,-0.110366,-0.756604,Walking
581.660000,0.019959,-5.729264,-0.255629,-4.916317,0.538987,0.892340,-1.352083,0.531282,0.876533,-1.405622,-0.623374,-0.106789,-0.774597,Walking
581.680000,0.020020,-5.390048,-0.239807,-5.254638,0.548937,0.908148,-1.301539,0.538987,0.892340,-1.352083,-0.600110,-0.104941,-0.793004,Walking
581.700000,0.020020,-5.115003,-0.254897,-5.561535,0.559411,0.924107,-1.253550,0.548937,0.908148,-1.301539,-0.574739,-0.107245,-0.811279,Walking
581.720000,0.019959,-4.851450,-0.318872,-5.825937,0.570042,0.939983,-1.207676,0.559411,0.924107,-1.253550,-0.548838,-0.113590,-0.828175,Walking
581.740000,0.020020,-4.678360,-0.422606,-6.039192,0.579628,0.955392,-1.163229,0.570042,0.939983,-1.207676,-0.525707,-0.121539,-0.841939,Walking
581.760000,0.020020,-4.575994,-0.623458,-6.227385,0.587763,0.968526,-1.120672,0.579628,0.955392,-1.163229,-0.507887,-0.130429,-0.851492,Walking
581.780000,0.019959,-4.462940,-0.765773,-6.350662,0.595724,0.980415,-1.079550,0.587763,0.968526,-1.120672,-0.495597,-0.138781,-0.857393,Walking
581.800000,0.020020,-4.595179,-1.083042,-6.551403,0.599591,0.987355,-1.041705,0.595724,0.980415,-1.079550,-0.488107,-0.145740,-0.860530,Walking
581.820000,0.020020,-4.655559,-1.244891,-6.659842,0.601686,0.992377,-1.005942,0.599591,0.987355,-1.041705,-0.485239,-0.152473,-0.860985,Walking
581.840000,0.019959,-4.837138,-1.550169,-6.809933,0.600385,0.992753,-0.973682,0.601686,0.992377,-1.005942,-0.486440,-0.159937,-0.858951,Walking
581.860000,0.020020,-5.079405,-1.865315,-6.912885,0.595804,0.988151,-0.944539,0.600385,0.992753,-0.973682,-0.494451,-0.166711,-0.853068,Walking
581.880000,0.020020,-5.311987,-2.053414,-6.883010,0.589513,0.980988,-0.916783,0.595804,0.988151,-0.944539,-0.509455,-0.172847,-0.842959,Walking
581.900000,0.019959,-5.765995,-2.485174,-6.858972,0.579361,0.965927,-0.892025,0.589513,0.980988,-0.916783,-0.535916,-0.176409,-0.825635,Walking
581.920000,0.020020,-6.044972,-2.534252,-6.672905,0.570197,0.949575,-0.867891,0.579361,0.965927,-0.892025,-0.569543,-0.175069,-0.803101,Walking
581.940000,0.020020,-6.226038,-2.581194,-6.518559,0.562897,0.930879,-0.844399,0.570197,0.949575,-0.867891,-0.597490,-0.167920,-0.784098,Walking
581.960000,0.019959,-6.408733,-2.466350,-6.369856,0.556252,0.912421,-0.820923,0.562897,0.930879,-0.844399,-0.619351,-0.157139,-0.769228,Walking
581.980000,0.020020,-6.557439,-2.348507,-6.263398,0.550213,0.893851,-0.797732,0.556252,0.912421,-0.820923,-0.637691,-0.144845,-0.756552,Walking
582.000000,0.020020,-6.665733,-2.212379,-6.344577,0.544686,0.875204,-0.777952,0.550213,0.893851,-0.797732,-0.651343,-0.130575,-0.747464,Walking
582.020000,0.019959,-6.746815,-2.060222,-6.351440,0.539270,0.856873,-0.759416,0.544686,0.875204,-0.777952,-0.660088,-0.116389,-0.742117,Walking
582.040000,0.020020,-6.779396,-1.920208,-6.443259,0.534021,0.839271,-0.743106,0.539270,0.856873,-0.759416,-0.664344,-0.106112,-0.739857,Walking
582.060000,0.020020,-6.903400,-1.875294,-6.644830,0.527330,0.821363,-0.731602,0.534021,0.839271,-0.743106,-0.669641,-0.099975,-0.735926,Walking
582.080000,0.020020,-7.021921,-1.831702,-6.706669,0.520489,0.803559,-0.723288,0.527330,0.821363,-0.731602,-0.680958,-0.096065,-0.725995,Walking
582.100000,0.019959,-7.332839,-1.445401,-6.713276,0.510790,0.792479,-0.718188,0.520489,0.803559,-0.723288,-0.697949,-0.090750,-0.710375,Walking
582.120000,0.020020,-7.556797,-1.135955,-6.532744,0.500346,0.785796,-0.713044,0.510790,0.792479,-0.718188,-0.717137,-0.081762,-0.692120,Walking
582.140000,0.020020,-7.829567,-0.602055,-6.317276,0.487485,0.787231,-0.706527,0.500346,0.785796,-0.713044,-0.732634,-0.068680,-0.677148,Walking
582.160000,0.019959,-8.114054,-0.121833,-6.199952,0.471398,0.794910,-0.700044,0.487485,0.787231,-0.706527,-0.744956,-0.051638,-0.665112,Walking
582.180000,0.020020,-8.278447,0.215798,-6.114756,0.454124,0.805666,-0.694049,0.471398,0.794910,-0.700044,-0.755919,-0.032773,-0.653845,Walking
582.200000,0.020020,-8.514043,0.679912,-6.048060,0.434127,0.823328,-0.688963,0.454124,0.805666,-0.694049,-0.766076,-0.020624,-0.642419,Walking
582.220000,0.019959,-8.572572,0.749485,-5.986292,0.414846,0.842183,-0.684860,0.434127,0.823328,-0.688963,-0.775380,-0.019900,-0.631181,Walking
582.240000,0.020020,-8.614178,0.750685,-5.942269,0.396130,0.863415,-0.681771,0.414846,0.842183,-0.684860,-0.782806,-0.031587,-0.621464,Walking
582.260000,0.020020,-8.576686,0.472114,-5.991087,0.378875,0.883385,-0.680857,0.396130,0.863415,-0.681771,-0.786421,-0.053560,-0.615365,Walking
582.280000,0.019959,-8.485366,0.174010,-6.054897,0.363417,0.902095,-0.681627,0.378875,0.883385,-0.680857,-0.786020,-0.077823,-0.613283,Walking
582.300000,0.020020,-8.420599,-0.028675,-6.100336,0.348649,0.921000,-0.683199,0.363417,0.902095,-0.681627,-0.783170,-0.099185,-0.613847,Walking
582.320000,0.020020,-8.305524,-0.220922,-6.135586,0.335424,0.939106,-0.685041,0.348649,0.921000,-0.683199,-0.779301,-0.114713,-0.616061,Walking
582.340000,0.019959,-8.205923,-0.351583,-6.182026,0.323511,0.956255,-0.687231,0.335424,0.939106,-0.685041,-0.775642,-0.123425,-0.618987,Walking
582.360000,0.020020,-8.150687,-0.436513,-6.147003,0.311987,0.972409,-0.688010,0.323511,0.956255,-0.687231,-0.772172,-0.126750,-0.622643,Walking
582.380000,0.020020,-8.067283,-0.484035,-6.156136,0.301489,0.987770,-0.688210,0.311987,0.972409,-0.688010,-0.768900,-0.127559,-0.626515,Walking
582.400000,0.019959,-8.084274,-0.633731,-6.110138,0.290116,1.000469,-0.686875,0.301489,0.987770,-0.688210,-0.766000,-0.129458,-0.629670,Walking
582.420000,0.020020,-8.020682,-0.750167,-6.191324,0.279445,1.011614,-0.686663,0.290116,1.000469,-0.686875,-0.763267,-0.133221,-0.632200,Walking
582.440000,0.020020,-7.988480,-0.915592,-6.304440,0.268781,1.020042,-0.688077,0.279445,1.011614,-0.686663,-0.760020,-0.136246,-0.635458,Walking
582.460000,0.019959,-7.938974,-1.100598,-6.427868,0.258389,1.024971,-0.691105,0.268781,1.020042,-0.688077,-0.756194,-0.137363,-0.639767,Walking
582.480000,0.020020,-7.866680,-1.163465,-6.513094,0.248634,1.028440,-0.694890,0.258389,1.024971,-0.691105,-0.752233,-0.136267,-0.644652,Walking
582.500000,0.020020,-7.769784,-1.374438,-6.566144,0.240285,1.027866,-0.699156,0.248634,1.028440,-0.694890,-0.749519,-0.137182,-0.647613,Walking
582.520000,0.019959,-7.681937,-1.470054,-6.535569,0.233597,1.026464,-0.702893,0.240285,1.027866,-0.699156,-0.748912,-0.142692,-0.647124,Walking
582.540000,0.020020,-7.586449,-1.687485,-6.440863,0.229117,1.022931,-0.705628,0.233597,1.026464,-0.702893,-0.750528,-0.154029,-0.642637,Walking
582.560000,0.020020,-7.519322,-1.941128,-6.243404,0.226590,1.017605,-0.705961,0.229117,1.022931,-0.705628,-0.753624,-0.170753,-0.634739,Walking
582.580000,0.020020,-7.485499,-2.163398,-6.080651,0.225313,1.011695,-0.704830,0.226590,1.017605,-0.705961,-0.756545,-0.190436,-0.625599,Walking
582.600000,0.019959,-7.491681,-2.449284,-5.868433,0.224267,1.002852,-0.700769,0.225313,1.011695,-0.704830,-0.758340,-0.204507,-0.618949,Walking
582.620000,0.020020,-7.504174,-2.514709,-5.767799,0.223253,0.993525,-0.695316,0.224267,1.002852,-0.700769,-0.759786,-0.208847,-0.615718,Walking
582.640000,0.020020,-12.767870,-5.561306,6.572153,0.159948,0.845324,-0.548563,0.223253,0.993525,-0.695316,-0.979177,0.187716,-0.077306,Fall
582.660000,0.019959,-8.932638,7.428523,2.325041,0.088339,0.911533,-0.644366,0.159948,0.845324,-0.548563,-0.544827,0.419081,0.726316,Fall
582.680000,0.020020,-19.019840,-5.041221,9.762484,-0.096157,0.808669,-0.442364,0.088339,0.911533,-0.644366,-0.999393,0.009884,-0.033410,Fall
582.700000,0.020020,-5.029904,-5.434116,13.496450,-0.006256,0.656389,-0.190901,-0.096157,0.808669,-0.442364,-0.970497,0.221452,0.095370,Fall
582.720000,0.019959,-13.178380,4.409995,3.903224,-0.092291,0.767063,-0.193608,-0.006256,0.656389,-0.190901,-0.903939,-0.115718,0.411708,Fall
582.740000,0.020020,-9.556424,-3.131962,14.683170,-0.100834,0.775991,0.094583,-0.092291,0.767063,-0.193608,-0.930654,-0.364722,0.029327,Fall
582.760000,0.020020,-9.170848,0.896888,9.638100,-0.113643,0.830351,0.197664,-0.100834,0.775991,0.094583,-0.869622,-0.185368,0.457599,Fall
582.780000,0.019959,-6.703723,-3.923463,10.971770,-0.070211,0.807806,0.354875,-0.113643,0.830351,0.197664,-0.905185,-0.284799,0.315484,Fall
582.800000,0.020020,-7.895950,-4.677229,11.116120,-0.073876,0.761820,0.465802,-0.070211,0.807806,0.354875,-0.786226,-0.242623,0.568316,Fall
582.820000,0.020020,-8.406497,-6.918249,13.799650,-0.104413,0.657385,0.606299,-0.073876,0.761820,0.465802,-0.701439,-0.173459,0.691300,Fall
582.840000,0.019959,-4.952077,-4.321055,12.306360,-0.085944,0.628371,0.705973,-0.104413,0.657385,0.606299,-0.599131,-0.292287,0.745393,Fall
582.860000,0.020020,-2.581583,-7.168517,10.633960,-0.053408,0.590999,0.776692,-0.085944,0.628371,0.705973,-0.428828,-0.540440,0.723900,Fall
582.880000,0.020020,-0.607074,-9.254511,9.185088,-0.024050,0.536672,0.820216,-0.053408,0.590999,0.776692,-0.211370,-0.666751,0.714679,Fall
582.900000,0.019959,1.664568,-9.006971,11.073710,0.025374,0.465727,0.879272,-0.024050,0.536672,0.820216,-0.082748,-0.555791,0.827194,Fall
582.920000,0.020020,-0.796389,-7.245772,11.043880,0.034319,0.408040,0.926248,0.025374,0.465727,0.879272,-0.126730,-0.444877,0.886580,Fall
582.940000,0.020020,-3.352360,-9.762116,13.706170,0.009322,0.303381,1.031654,0.034319,0.408040,0.926248,-0.214446,-0.462210,0.860450,Fall
582.960000,0.019959,-1.987083,-7.753295,10.535850,0.023062,0.239503,1.076929,0.009322,0.303381,1.031654,-0.272735,-0.464097,0.842751,Fall
582.980000,0.020020,-2.876969,-8.042552,10.088370,0.032302,0.174001,1.120839,0.023062,0.239503,1.076929,-0.340319,-0.486301,0.804795,Fall
583.000000,0.020020,-1.689162,-6.242805,8.144346,0.063616,0.166642,1.140729,0.032302,0.174001,1.120839,-0.331633,-0.598900,0.728930,Fall
583.020000,0.019959,-3.300037,-6.037668,6.009746,0.065605,0.175914,1.130715,0.063616,0.166642,1.140729,-0.346552,-0.662818,0.663758,Fall
583.040000,0.020020,-2.808455,-10.285200,9.838181,0.070002,0.088797,1.183504,0.065605,0.175914,1.130715,-0.308675,-0.604854,0.734078,Fall
583.060000,0.020020,-2.584402,-4.638093,7.698513,0.060122,0.119401,1.190737,0.070002,0.088797,1.183504,-0.213140,-0.628623,0.747934,Fall
583.080000,0.020020,-1.674263,-6.219549,6.845273,0.077742,0.122594,1.187612,0.060122,0.119401,1.190737,-0.260386,-0.650258,0.713697,Fall
583.100000,0.019959,-3.434051,-5.696613,5.837404,0.092959,0.120462,1.166738,0.077742,0.122594,1.187612,-0.427778,-0.569805,0.701662,Fall
583.120000,0.020020,-3.738988,-3.754154,7.609900,0.138693,0.145153,1.200514,0.092959,0.120462,1.166738,-0.614009,-0.508413,0.603746,Fall
583.140000,0.020020,-6.015615,-4.779172,8.170559,0.162791,0.132345,1.260094,0.138693,0.145153,1.200514,-0.735918,-0.421956,0.529507,Fall
583.160000,0.019959,-10.840630,-0.189435,7.417699,0.113001,0.199968,1.334046,0.162791,0.132345,1.260094,-0.850760,-0.364690,0.378429,Fall
583.180000,0.020020,-7.600595,-2.344308,3.635201,0.153522,0.180219,1.380276,0.113001,0.199968,1.334046,-0.981108,-0.138412,0.135165,Fall
583.200000,0.020020,-11.612100,2.394693,2.364187,0.114930,0.212264,1.454606,0.153522,0.180219,1.380276,-0.987192,0.080938,-0.137479,Fall
583.220000,0.019959,-9.873050,0.291797,-2.009067,0.091426,0.213227,1.505021,0.114930,0.212264,1.454606,-0.886380,0.024824,-0.462292,Fall
583.240000,0.020020,-8.838959,0.246437,-4.905749,0.054883,0.222964,1.544039,0.091426,0.213227,1.505021,-0.714945,-0.024455,-0.698753,Fall
583.260000,0.020020,-6.327992,-0.211144,-6.783912,0.032390,0.253186,1.571100,0.054883,0.222964,1.544039,-0.530526,-0.175411,-0.829321,Fall
583.280000,0.019959,-5.325694,-4.027092,-7.374508,-0.020746,0.244985,1.597986,0.032390,0.253186,1.571100,-0.271493,-0.368625,-0.889049,Fall
