count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
23.040000,0.020000,-9.614816,-1.615600,-1.082742,-0.658395,0.901669,-7.555060,-0.658396,0.901685,-7.555161,-0.980107,-0.164607,-0.110887,Transition
23.060000,0.020000,-9.557436,-1.628886,-0.672616,-0.657288,0.901148,-7.546058,-0.658395,0.901669,-7.555060,-0.979901,-0.163387,-0.114449,Walking
23.080000,0.020000,-8.997505,-1.610527,-0.759260,-0.645000,0.900366,-7.537756,-0.657288,0.901148,-7.546058,-0.979801,-0.160185,-0.119708,Walking
23.100000,0.020000,-8.962560,-1.574610,-0.734981,-0.631901,0.899466,-7.528793,-0.645000,0.900366,-7.537756,-0.980379,-0.155925,-0.120604,Walking
23.120000,0.019999,-8.926469,-1.546106,-0.639527,-0.617863,0.898378,-7.518744,-0.631901,0.899466,-7.528793,-0.981493,-0.152057,-0.116410,Walking
23.140000,0.020000,-8.906126,-1.522431,-0.494802,-0.603099,0.897133,-7.507742,-0.617863,0.898378,-7.518744,-0.983107,-0.148848,-0.106515,Walking
23.160000,0.020000,-8.875395,-1.531203,-0.237240,-0.587305,0.894988,-7.494663,-0.603099,0.897133,-7.507742,-0.985230,-0.145154,-0.090842,Walking
23.180000,0.020000,-8.856245,-1.508566,0.041926,-0.570637,0.892229,-7.480127,-0.587305,0.894988,-7.494663,-0.987728,-0.139715,-0.069812,Walking
23.200000,0.019999,-8.824933,-1.479076,0.420932,-0.552822,0.888360,-7.463053,-0.570637,0.892229,-7.480127,-0.990393,-0.131051,-0.044122,Walking
23.220000,0.020000,-8.783566,-1.415186,0.845343,-0.533672,0.883112,-7.443342,-0.552822,0.888360,-7.463053,-0.992968,-0.117514,-0.014292,Walking
23.240000,0.020000,-8.747100,-1.292893,1.278742,-0.513419,0.876712,-7.421604,-0.533672,0.883112,-7.443342,-0.994878,-0.099177,0.019558,Walking
23.260000,0.020000,-8.634753,-1.158488,1.832003,-0.490781,0.868152,-7.396196,-0.513419,0.876712,-7.421604,-0.995579,-0.074460,0.057255,Walking
23.280000,0.019999,-8.550158,-0.941776,2.291114,-0.466718,0.857774,-7.369654,-0.490781,0.868152,-7.396196,-0.994227,-0.043105,0.098258,Walking
23.300000,0.020000,-8.850389,-0.578739,2.524727,-0.449355,0.848467,-7.345797,-0.466718,0.857774,-7.369654,-0.990673,-0.011558,0.135770,Walking
23.320000,0.020000,-9.191218,-0.197948,2.652375,-0.439567,0.841999,-7.324408,-0.449355,0.848467,-7.345797,-0.986813,0.012789,0.161361,Walking
23.340000,0.020000,-9.134706,0.007580,2.894676,-0.429341,0.835822,-7.301677,-0.439567,0.841999,-7.324408,-0.983280,0.032252,0.179219,Walking
23.360000,0.019999,-9.063059,0.180421,3.256200,-0.418373,0.829523,-7.274554,-0.429341,0.835822,-7.301677,-0.979765,0.050499,0.193675,Walking
23.380000,0.020000,-9.025198,0.331605,3.433876,-0.407295,0.822994,-7.246096,-0.418373,0.829523,-7.274554,-0.976461,0.067081,0.204998,Walking
23.400000,0.020000,-8.983398,0.456782,3.668822,-0.396022,0.815986,-7.214854,-0.407295,0.822994,-7.246096,-0.973195,0.082281,0.214757,Walking
23.420000,0.020000,-8.952681,0.574736,3.910928,-0.384680,0.808507,-7.180041,-0.396022,0.815986,-7.214854,-0.970414,0.096701,0.221236,Walking
23.440000,0.019999,-8.914594,0.707563,4.023154,-0.373019,0.800820,-7.143568,-0.384680,0.808507,-7.180041,-0.968166,0.111312,0.224196,Walking
23.460000,0.020000,-8.951406,0.894010,4.276514,-0.362141,0.794147,-7.100784,-0.373019,0.800820,-7.143568,-0.967920,0.125142,0.217877,Walking
23.480000,0.020000,-8.996712,1.066874,4.197302,-0.351710,0.788739,-7.056085,-0.362141,0.794147,-7.100784,-0.970259,0.136317,0.200038,Walking
23.500000,0.020000,-9.110238,1.249445,4.123520,-0.342654,0.785838,-7.007318,-0.351710,0.788739,-7.056085,-0.974824,0.142150,0.171791,Walking
23.520000,0.019999,-9.252889,1.390643,3.880436,-0.335142,0.786331,-6.955497,-0.342654,0.785838,-7.007318,-0.981499,0.139245,0.131416,Walking
23.540000,0.020000,-9.299578,1.390297,3.470046,-0.327251,0.788874,-6.902404,-0.335142,0.786331,-6.955497,-0.988186,0.128763,0.083123,Walking
23.560000,0.020000,-9.468651,1.455964,3.088238,-0.321691,0.796581,-6.846713,-0.327251,0.788874,-6.902404,-0.993545,0.109134,0.030965,Walking
23.580000,0.020000,-9.425919,1.286581,2.590764,-0.314705,0.806308,-6.790818,-0.321691,0.796581,-6.846713,-0.996451,0.081573,-0.020786,Walking
23.600000,0.020000,-9.412571,1.138893,2.150621,-0.307455,0.819212,-6.734534,-0.314705,0.806308,-6.790818,-0.996440,0.050328,-0.067636,Walking
23.620000,0.019999,-9.367236,0.949572,1.740113,-0.299767,0.835008,-6.678616,-0.307455,0.819212,-6.734534,-0.994056,0.016281,-0.107645,Walking
23.640000,0.020000,-9.217887,0.706792,1.381094,-0.289935,0.852695,-6.623198,-0.299767,0.835008,-6.678616,-0.989749,-0.018096,-0.141668,Walking
23.660000,0.020000,-9.167810,0.492408,0.901796,-0.280769,0.873526,-6.568980,-0.289935,0.852695,-6.623198,-0.981255,-0.055974,-0.184407,Walking
23.680000,0.020000,-8.890656,0.128012,0.294182,-0.268820,0.894753,-6.516874,-0.280769,0.873526,-6.568980,-0.967186,-0.095141,-0.235581,Walking
23.700000,0.019999,-8.683365,-0.206137,-0.261296,-0.255897,0.916052,-6.467043,-0.268820,0.894753,-6.516874,-0.951028,-0.129578,-0.280634,Walking
23.720000,0.020000,-8.599289,-0.573928,-0.886933,-0.244553,0.935688,-6.422196,-0.255897,0.916052,-6.467043,-0.934399,-0.158582,-0.318984,Walking
