count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
349.400000,0.019989,-9.614816,-1.615594,-1.082775,1.003844,0.901669,-3.439351,1.003843,0.901685,-3.439451,-0.980107,-0.164607,-0.110887,Transition
349.420000,0.019989,-9.488819,-1.693599,-0.836289,1.006107,0.901734,-3.434554,1.003844,0.901669,-3.439351,-0.978798,-0.172968,-0.109709,Walking
349.440000,0.020020,-8.865316,-1.877046,-0.742831,1.020456,0.901340,-3.429712,1.006107,0.901734,-3.434554,-0.976769,-0.189334,-0.100377,Walking
349.460000,0.019989,-8.847582,-2.051460,-0.541461,1.034888,0.900588,-3.424995,1.020456,0.901340,-3.429712,-0.975488,-0.205286,-0.079248,Walking
349.480000,0.019989,-8.856858,-2.225234,-0.295484,1.048756,0.899733,-3.420750,1.034888,0.900588,-3.424995,-0.973564,-0.222470,-0.051771,Walking
349.500000,0.020020,-8.833687,-2.405883,-0.020672,1.062434,0.899030,-3.416969,1.048756,0.899733,-3.420750,-0.970124,-0.241669,-0.021360,Walking
349.520000,0.019989,-8.786593,-2.622315,0.281030,1.075909,0.898454,-3.412641,1.062434,0.899030,-3.416969,-0.964398,-0.264375,0.006575,Walking
349.540000,0.019989,-8.674026,-2.866606,0.571091,1.089992,0.898350,-3.407257,1.075909,0.898454,-3.412641,-0.956021,-0.291682,0.030759,Walking
349.560000,0.020020,-8.511242,-3.162676,0.958351,1.105108,0.898615,-3.398766,1.089992,0.898350,-3.407257,-0.944577,-0.323741,0.054456,Walking
349.580000,0.019989,-8.297843,-3.510242,1.455852,1.121487,0.899024,-3.385733,1.105108,0.898615,-3.398766,-0.929383,-0.359907,0.081944,Walking
349.600000,0.020020,-8.068820,-3.874918,1.905554,1.138560,0.899811,-3.370579,1.121487,0.899024,-3.385733,-0.909443,-0.399004,0.117086,Walking
349.620000,0.019989,-7.818787,-4.309050,2.745702,1.155579,0.899376,-3.348436,1.138560,0.899811,-3.370579,-0.883812,-0.437034,0.166966,Walking
349.640000,0.019989,-7.648163,-4.681533,3.166320,1.169685,0.897982,-3.330640,1.155579,0.899376,-3.348436,-0.851566,-0.470114,0.232011,Walking
349.660000,0.020020,-7.648812,-5.038730,4.333271,1.177598,0.893394,-3.301906,1.169685,0.897982,-3.330640,-0.819983,-0.490267,0.295409,Walking
349.680000,0.019989,-7.801172,-5.134888,5.293256,1.179181,0.887052,-3.262172,1.177598,0.893394,-3.301906,-0.803299,-0.491097,0.336949,Walking
349.700000,0.019989,-7.770497,-5.055021,5.624284,1.180639,0.880450,-3.220118,1.179181,0.887052,-3.262172,-0.799536,-0.481623,0.358862,Walking
349.720000,0.020020,-7.980424,-4.878942,6.003857,1.179281,0.874722,-3.170797,1.180639,0.880450,-3.220118,-0.806586,-0.468176,0.360875,Walking
349.740000,0.019989,-8.211935,-4.695677,5.947482,1.176731,0.869479,-3.118881,1.179281,0.874722,-3.170797,-0.824092,-0.451926,0.341519,Walking
349.760000,0.019989,-8.545605,-4.472357,5.890852,1.171990,0.865207,-3.061329,1.176731,0.869479,-3.118881,-0.846934,-0.434112,0.307000,Walking
349.780000,0.020020,-8.837801,-4.226136,5.755383,1.166574,0.862431,-2.995679,1.171990,0.865207,-3.061329,-0.873319,-0.416661,0.252404,Walking
349.800000,0.019989,-8.985338,-4.026799,5.281571,1.162876,0.860781,-2.926046,1.166574,0.862431,-2.995679,-0.897079,-0.402065,0.183283,Walking
349.820000,0.020020,-9.050313,-3.737350,4.913798,1.160761,0.864008,-2.847995,1.162876,0.860781,-2.926046,-0.911791,-0.397406,0.103467,Walking
349.840000,0.019989,-8.931025,-3.670214,4.102360,1.161392,0.870271,-2.769937,1.160761,0.864008,-2.847995,-0.913620,-0.406071,0.020115,Walking
349.860000,0.019989,-8.766870,-3.642220,3.349809,1.163120,0.881163,-2.691606,1.161392,0.870271,-2.769937,-0.902476,-0.426820,-0.057992,Walking
349.880000,0.020020,-8.516160,-3.769567,2.515043,1.165500,0.895267,-2.615504,1.163120,0.881163,-2.691606,-0.880229,-0.456074,-0.131122,Walking
349.900000,0.019989,-8.123020,-3.959979,1.773013,1.169888,0.911503,-2.540772,1.165500,0.895267,-2.615504,-0.850414,-0.486465,-0.200370,Walking
349.920000,0.019989,-7.716340,-4.142572,0.904542,1.175831,0.928604,-2.469666,1.169888,0.911503,-2.540772,-0.816885,-0.509488,-0.270410,Walking
349.940000,0.020020,-7.218640,-4.263665,0.076844,1.184642,0.945894,-2.400862,1.175831,0.928604,-2.469666,-0.780711,-0.522664,-0.342509,Walking
349.960000,0.019989,-6.690668,-4.329497,-0.736194,1.196174,0.963081,-2.334409,1.184642,0.945894,-2.400862,-0.740833,-0.528985,-0.413933,Walking
349.980000,0.019989,-6.154997,-4.372130,-1.556796,1.209623,0.979743,-2.270674,1.196174,0.963081,-2.334409,-0.696008,-0.530652,-0.483717,Walking
350.000000,0.020020,-5.574796,-4.375525,-2.327366,1.224796,0.996271,-2.209307,1.209623,0.979743,-2.270674,-0.645532,-0.530184,-0.549721,Walking
350.020000,0.019989,-4.877271,-4.480834,-3.179808,1.243063,1.009556,-2.152563,1.224796,0.996271,-2.209307,-0.590329,-0.524513,-0.613513,Walking
350.040000,0.019989,-4.481452,-4.162852,-3.684752,1.256426,1.028198,-2.094002,1.243063,1.009556,-2.152563,-0.524972,-0.519411,-0.674252,Walking
350.060000,0.020020,-3.597308,-4.278437,-4.466724,1.273245,1.043505,-2.040297,1.256426,1.028198,-2.094002,-0.452338,-0.514071,-0.728781,Walking
350.080000,0.019989,-2.906796,-4.239198,-5.126487,1.289786,1.057142,-1.990446,1.273245,1.043505,-2.040297,-0.380665,-0.501676,-0.776798,Walking
350.100000,0.020020,-2.211415,-4.094916,-5.651881,1.306169,1.070485,-1.942957,1.289786,1.057142,-1.990446,-0.308844,-0.485366,-0.817946,Walking
350.120000,0.019989,-1.688724,-4.116162,-6.216667,1.319898,1.079814,-1.900471,1.306169,1.070485,-1.942957,-0.242153,-0.467160,-0.850367,Walking
350.140000,0.019989,-1.169060,-3.989249,-6.567467,1.332351,1.088136,-1.860244,1.319898,1.079814,-1.900471,-0.182678,-0.449092,-0.874611,Walking
350.160000,0.020020,-0.756814,-3.970689,-6.922242,1.342426,1.093606,-1.823568,1.332351,1.088136,-1.860244,-0.128449,-0.432611,-0.892384,Walking
350.180000,0.019989,-0.395896,-4.024731,-7.292321,1.350767,1.094950,-1.791858,1.342426,1.093606,-1.823568,-0.082892,-0.417123,-0.905062,Walking
350.200000,0.019989,-0.068860,-3.968307,-7.506698,1.357942,1.094407,-1.762542,1.350767,1.094950,-1.791858,-0.043609,-0.401748,-0.914711,Walking
350.220000,0.020020,0.074030,-4.085078,-7.842717,1.362702,1.088279,-1.738343,1.357942,1.094407,-1.762542,-0.016691,-0.385213,-0.922677,Walking
350.240000,0.019989,0.157024,-4.014553,-8.017797,1.366818,1.079887,-1.716161,1.362702,1.088279,-1.738343,-0.004983,-0.366436,-0.930430,Walking
350.260000,0.019989,0.092116,-4.049014,-8.340704,1.370220,1.066477,-1.698791,1.366818,1.079887,-1.716161,-0.007958,-0.344356,-0.938805,Walking
350.280000,0.020020,-0.335137,-3.909657,-8.506360,1.369294,1.051785,-1.683359,1.370220,1.066477,-1.698791,-0.029449,-0.323732,-0.945691,Walking
350.300000,0.019989,-0.646846,-3.885648,-8.704392,1.369343,1.034008,-1.671081,1.369294,1.051785,-1.683359,-0.066185,-0.305431,-0.949911,Walking
350.320000,0.020020,-1.371517,-3.889576,-8.907647,1.366314,1.012944,-1.663004,1.369343,1.034008,-1.671081,-0.124384,-0.289234,-0.949143,Walking
350.340000,0.019989,-2.165357,-3.772601,-8.935402,1.362491,0.992421,-1.657542,1.366314,1.012944,-1.663004,-0.201237,-0.279907,-0.938699,Walking
350.360000,0.019989,-3.159899,-3.748270,-8.882056,1.356244,0.972573,-1.655700,1.362491,0.992421,-1.657542,-0.290251,-0.280869,-0.914805,Walking
350.380000,0.020020,-4.256829,-3.719771,-8.546657,1.348094,0.956081,-1.655719,1.356244,0.972573,-1.655700,-0.392428,-0.295208,-0.871122,Walking
350.400000,0.019989,-5.309137,-3.820644,-8.002222,1.339921,0.942100,-1.657672,1.348094,0.956081,-1.655719,-0.499517,-0.318166,-0.805762,Walking
350.420000,0.019989,-6.432960,-3.819209,-7.150520,1.330339,0.933079,-1.660043,1.339921,0.942100,-1.657672,-0.606893,-0.343317,-0.716809,Walking
350.440000,0.020020,-7.335387,-3.921241,-6.131321,1.322392,0.925776,-1.663599,1.330339,0.933079,-1.660043,-0.707280,-0.362529,-0.606901,Walking
350.460000,0.019989,-8.113924,-3.864895,-4.959186,1.315675,0.920727,-1.667510,1.322392,0.925776,-1.663599,-0.792856,-0.368227,-0.485581,Walking
350.480000,0.019989,-8.688057,-3.742481,-3.801416,1.310421,0.917360,-1.672885,1.315675,0.920727,-1.667510,-0.858837,-0.364326,-0.360092,Walking
