count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
20.660000,0.020000,-9.614816,-1.615597,-1.082778,0.643611,0.931669,-2.847950,0.643610,0.931685,-2.848051,-0.980107,-0.164607,-0.110887,Transition
20.680000,0.020000,-9.601912,-1.671424,-0.643323,0.644289,0.929370,-2.841173,0.643611,0.931669,-2.847950,-0.982243,-0.158663,-0.100119,Walking
20.700000,0.019999,-9.035067,-1.573038,-0.610860,0.657179,0.925966,-2.838257,0.644289,0.929370,-2.841173,-0.986713,-0.142999,-0.077134,Walking
20.720000,0.020000,-9.039700,-1.407219,-0.355880,0.670905,0.921384,-2.835299,0.657179,0.925966,-2.838257,-0.991433,-0.120093,-0.051356,Walking
20.740000,0.020000,-9.041680,-1.187802,-0.059419,0.685392,0.915613,-2.831914,0.670905,0.921384,-2.835299,-0.995517,-0.091670,-0.023309,Walking
20.760000,0.020000,-9.011085,-0.906777,0.270246,0.701028,0.908988,-2.827871,0.685392,0.915613,-2.831914,-0.998254,-0.058665,0.006943,Walking
20.780000,0.019999,-9.005569,-0.584910,0.756101,0.716907,0.901424,-2.820800,0.701028,0.908988,-2.827871,-0.998936,-0.021067,0.041032,Walking
20.800000,0.020000,-8.958215,-0.178253,1.247310,0.733278,0.893829,-2.811481,0.716907,0.901424,-2.820800,-0.996611,0.020536,0.079650,Walking
20.820000,0.020000,-8.903212,0.261427,1.878205,0.749533,0.886354,-2.797854,0.733278,0.893829,-2.811481,-0.990415,0.064750,0.122009,Walking
20.840000,0.020000,-8.782507,0.716485,2.620163,0.766047,0.878888,-2.778508,0.749533,0.886354,-2.797854,-0.979424,0.111085,0.168490,Walking
20.860000,0.019999,-8.619053,1.203268,3.264877,0.782499,0.871485,-2.756176,0.766047,0.878888,-2.778508,-0.962457,0.160394,0.218976,Walking
20.880000,0.020000,-8.519489,1.586881,4.307244,0.796505,0.862864,-2.723544,0.782499,0.871485,-2.756176,-0.939837,0.205701,0.272751,Walking
20.900000,0.020000,-8.471797,1.910405,4.909746,0.806185,0.852944,-2.689346,0.796505,0.862864,-2.723544,-0.912924,0.245297,0.326190,Walking
20.920000,0.020000,-8.820104,2.167698,5.905642,0.804521,0.843273,-2.642993,0.806185,0.852944,-2.689346,-0.890610,0.270259,0.365752,Walking
20.940000,0.019999,-9.308193,2.292587,6.299334,0.792374,0.836450,-2.590752,0.804521,0.843273,-2.642993,-0.886936,0.268476,0.375851,Walking
20.960000,0.020000,-9.522629,2.212711,6.277136,0.777780,0.830834,-2.536491,0.792374,0.836450,-2.590752,-0.896322,0.254181,0.363317,Walking
20.980000,0.020000,-9.642383,2.084005,6.174910,0.764408,0.826708,-2.477679,0.777780,0.830834,-2.536491,-0.914762,0.233466,0.329704,Walking
21.000000,0.020000,-9.815140,1.872529,5.763929,0.752176,0.824078,-2.417226,0.764408,0.826708,-2.477679,-0.938179,0.204286,0.279441,Walking
21.020000,0.020000,-9.931255,1.672124,5.429991,0.741630,0.824319,-2.353549,0.752176,0.824078,-2.417226,-0.958611,0.169220,0.228975,Walking
21.040000,0.019999,-9.946133,1.438111,5.127778,0.733999,0.827247,-2.286140,0.741630,0.824319,-2.353549,-0.974978,0.131670,0.179110,Walking
21.060000,0.020000,-9.922485,1.188766,4.744146,0.729166,0.832094,-2.216723,0.733999,0.827247,-2.286140,-0.986835,0.096477,0.129806,Walking
21.080000,0.020000,-9.698750,1.048087,4.435795,0.730441,0.841028,-2.143073,0.729166,0.832094,-2.216723,-0.995160,0.061307,0.076796,Walking
21.100000,0.020000,-9.560365,0.763079,3.790271,0.735340,0.851509,-2.071012,0.730441,0.841028,-2.143073,-0.999521,0.024364,0.019094,Walking
21.120000,0.019999,-9.348947,0.533965,3.187704,0.744373,0.865216,-1.999236,0.735340,0.851509,-2.071012,-0.999043,-0.015434,-0.040917,Walking
21.140000,0.020000,-9.124002,0.233010,2.551222,0.756735,0.880981,-1.928018,0.744373,0.865216,-1.999236,-0.993078,-0.056600,-0.102916,Walking
21.160000,0.020000,-8.858904,-0.077606,1.881121,0.772125,0.898524,-1.858029,0.756735,0.880981,-1.928018,-0.981487,-0.097322,-0.164960,Walking
21.180000,0.020000,-8.569763,-0.381804,1.228854,0.789927,0.916831,-1.788440,0.772125,0.898524,-1.858029,-0.964307,-0.132226,-0.229411,Walking
21.200000,0.019999,-8.216618,-0.648163,0.391374,0.810224,0.935991,-1.722532,0.789927,0.916831,-1.788440,-0.941035,-0.163731,-0.296049,Walking
21.220000,0.020000,-7.808421,-0.956966,-0.368643,0.832613,0.956426,-1.658869,0.810224,0.935991,-1.722532,-0.910074,-0.201705,-0.362049,Walking
21.240000,0.020000,-7.429514,-1.409733,-1.177947,0.854761,0.977634,-1.599346,0.832613,0.956426,-1.658869,-0.870224,-0.251796,-0.423448,Walking
21.260000,0.020000,-6.917959,-1.998151,-1.896991,0.877629,0.999076,-1.543850,0.854761,0.977634,-1.599346,-0.821744,-0.312968,-0.476222,Walking
21.280000,0.019999,-6.567749,-2.752187,-2.425848,0.896549,1.019021,-1.490942,0.877629,0.999076,-1.543850,-0.765936,-0.382212,-0.516967,Walking
21.300000,0.020000,-5.951162,-3.540358,-2.869336,0.915485,1.037559,-1.441185,0.896549,1.019021,-1.490942,-0.703151,-0.455375,-0.546089,Walking
