count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
54.820000,0.020000,-9.600745,-1.624865,-1.088496,0.618309,0.931685,-2.359873,0.618041,0.931815,-2.359878,-0.980034,-0.164974,-0.110983,Transition
54.840000,0.020000,-9.574381,-1.696219,-0.834092,0.618849,0.931752,-2.355006,0.618309,0.931685,-2.359873,-0.978735,-0.173247,-0.109830,Walking
54.860000,0.020000,-8.871378,-1.877949,-0.743203,0.633061,0.931362,-2.350185,0.618849,0.931752,-2.355006,-0.976752,-0.189445,-0.100333,Walking
54.880000,0.019997,-8.850917,-2.050996,-0.537811,0.647431,0.930629,-2.345422,0.633061,0.931362,-2.350185,-0.975489,-0.205337,-0.079104,Walking
54.900000,0.020000,-8.856488,-2.225927,-0.291981,0.661311,0.929781,-2.341131,0.647431,0.930629,-2.345422,-0.973547,-0.222577,-0.051634,Walking
54.920000,0.020000,-8.834013,-2.407457,-0.021000,0.674960,0.929087,-2.337368,0.661311,0.929781,-2.341131,-0.970074,-0.241874,-0.021316,Walking
54.940000,0.020000,-8.786527,-2.624995,0.278933,0.688432,0.928502,-2.333073,0.674960,0.929087,-2.337368,-0.964335,-0.264604,0.006541,Walking
54.960000,0.020000,-8.672800,-2.868096,0.572008,0.702542,0.928386,-2.327666,0.688432,0.928502,-2.333073,-0.955994,-0.291770,0.030750,Walking
54.980000,0.020000,-8.508371,-3.163315,0.961052,0.717699,0.928641,-2.319144,0.702542,0.928386,-2.327666,-0.944567,-0.323759,0.054530,Walking
55.000000,0.020000,-8.297550,-3.510850,1.456671,0.734089,0.929043,-2.306117,0.717699,0.928641,-2.319144,-0.929358,-0.359935,0.082096,Walking
55.020000,0.020000,-8.067666,-3.875784,1.907681,0.751166,0.929812,-2.290956,0.734089,0.929043,-2.306117,-0.909430,-0.399003,0.117189,Walking
55.040000,0.019997,-7.819474,-4.308806,2.745753,0.768179,0.929377,-2.268810,0.751166,0.929812,-2.290956,-0.883818,-0.437007,0.167002,Walking
55.060000,0.020000,-7.648865,-4.681296,3.165556,0.782280,0.927983,-2.251023,0.768179,0.929377,-2.268810,-0.851570,-0.470096,0.232030,Walking
55.080000,0.020000,-7.648525,-5.038945,4.334284,0.790191,0.923393,-2.222297,0.782280,0.927983,-2.251023,-0.819985,-0.490260,0.295414,Walking
55.100000,0.020000,-7.801404,-5.134707,5.292118,0.791770,0.917052,-2.182563,0.790191,0.923393,-2.222297,-0.803299,-0.491096,0.336949,Walking
55.120000,0.020000,-7.770726,-5.054839,5.623092,0.793225,0.910450,-2.140509,0.791770,0.917052,-2.182563,-0.799536,-0.481623,0.358861,Walking
55.140000,0.020000,-7.980700,-4.879204,6.006207,0.791863,0.904722,-2.091187,0.793225,0.910450,-2.140509,-0.806586,-0.468176,0.360875,Walking
55.160000,0.020000,-8.212112,-4.695522,5.945971,0.789307,0.899479,-2.039272,0.791863,0.904722,-2.091187,-0.824092,-0.451926,0.341518,Walking
55.180000,0.020000,-8.545726,-4.472239,5.889205,0.784561,0.895207,-1.981720,0.789307,0.899479,-2.039272,-0.846934,-0.434112,0.307000,Walking
