count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
30.060000,0.020000,-9.615761,-1.613008,-1.082097,1.194885,0.931649,-4.122670,1.194891,0.931669,-4.122759,-0.980169,-0.164319,-0.110762,Transition
30.080000,0.020000,-9.177995,-1.788466,-1.015697,1.203629,0.928145,-4.121240,1.194885,0.931649,-4.122670,-0.980139,-0.164456,-0.110825,Walking
30.100000,0.019999,-8.480788,-1.814685,-1.236510,1.226360,0.924244,-4.124825,1.203629,0.928145,-4.121240,-0.980372,-0.165094,-0.107768,Walking
30.120000,0.020000,-8.427124,-1.833746,-1.144548,1.250320,0.920176,-4.128374,1.226360,0.924244,-4.124825,-0.981152,-0.166196,-0.098588,Walking
30.140000,0.020000,-8.398282,-1.846899,-0.963254,1.275069,0.916190,-4.131200,1.250320,0.920176,-4.128374,-0.982228,-0.167953,-0.083784,Walking
30.160000,0.020000,-8.367226,-1.860022,-0.728787,1.300642,0.912486,-4.133306,1.275069,0.916190,-4.131200,-0.983267,-0.170724,-0.063560,Walking
30.180000,0.019999,-8.382378,-1.866190,-0.372881,1.326037,0.909414,-4.133348,1.300642,0.912486,-4.133306,-0.983918,-0.174575,-0.037794,Walking
30.200000,0.020000,-8.365979,-1.881322,0.026810,1.351730,0.906991,-4.131601,1.326037,0.909414,-4.133348,-0.983752,-0.179429,-0.006172,Walking
30.220000,0.020000,-8.376699,-1.899163,0.542292,1.376901,0.905355,-4.126960,1.351730,0.906991,-4.131601,-0.982181,-0.185256,0.031628,Walking
30.240000,0.020000,-8.394183,-1.933367,1.138712,1.401000,0.904325,-4.119039,1.376901,0.905355,-4.126960,-0.978504,-0.191829,0.075702,Walking
30.260000,0.020000,-8.384780,-1.977531,1.781095,1.423992,0.903819,-4.108085,1.401000,0.904325,-4.119039,-0.971899,-0.199006,0.125733,Walking
30.280000,0.019999,-8.400246,-2.071413,2.573526,1.444707,0.902912,-4.091783,1.423992,0.903819,-4.108085,-0.961883,-0.206530,0.179239,Walking
30.300000,0.020000,-8.438020,-2.152872,3.178792,1.462034,0.901818,-4.074089,1.444707,0.902912,-4.091783,-0.948455,-0.213880,0.233854,Walking
30.320000,0.020000,-8.863681,-2.224929,3.874362,1.468270,0.900062,-4.051295,1.462034,0.901818,-4.074089,-0.935323,-0.217850,0.278769,Walking
30.340000,0.020000,-9.274935,-2.232983,4.293476,1.464989,0.897683,-4.024617,1.468270,0.900062,-4.051295,-0.928731,-0.215500,0.301692,Walking
30.360000,0.019999,-9.279542,-2.208888,4.485090,1.461301,0.894576,-3.995900,1.464989,0.897683,-4.024617,-0.927131,-0.209331,0.310818,Walking
30.380000,0.020000,-9.357115,-2.216274,4.592664,1.456409,0.889523,-3.965177,1.461301,0.894576,-3.995900,-0.928899,-0.200165,0.311577,Walking
30.400000,0.020000,-9.423051,-2.137891,4.573519,1.451228,0.883592,-3.933259,1.456409,0.889523,-3.965177,-0.934150,-0.187701,0.303534,Walking
30.420000,0.020000,-9.519118,-2.000567,4.503857,1.445630,0.877489,-3.899743,1.451228,0.883592,-3.933259,-0.941818,-0.172827,0.288286,Walking
30.440000,0.019999,-9.635118,-1.801528,4.395954,1.439663,0.871996,-3.863713,1.445630,0.877489,-3.899743,-0.951756,-0.155645,0.264454,Walking
30.460000,0.020000,-9.735391,-1.594439,4.137213,1.433756,0.867043,-3.827045,1.439663,0.871996,-3.863713,-0.962288,-0.137285,0.234851,Walking
30.480000,0.020000,-9.948787,-1.369551,3.983812,1.425556,0.863247,-3.786641,1.433756,0.867043,-3.827045,-0.972354,-0.120262,0.200165,Walking
30.500000,0.020000,-10.083830,-1.188004,3.697703,1.416372,0.860415,-3.744352,1.425556,0.863247,-3.786641,-0.981108,-0.106666,0.161399,Walking
30.520000,0.019999,-10.273420,-1.022014,3.496642,1.404726,0.859297,-3.697970,1.416372,0.860415,-3.744352,-0.987875,-0.098485,0.120017,Walking
30.540000,0.020000,-10.342280,-0.931806,3.245486,1.392558,0.859967,-3.647963,1.404726,0.859297,-3.697970,-0.992244,-0.098397,0.075963,Walking
30.560000,0.020000,-10.336400,-0.915793,2.896514,1.380842,0.862352,-3.596038,1.392558,0.859967,-3.647963,-0.993947,-0.105509,0.030616,Walking
