count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
1056.580000,0.020020,-9.600758,-1.624859,-1.088497,1.202677,0.901685,-3.403965,1.202410,0.901815,-3.403970,-0.980034,-0.164974,-0.110983,Transition
1056.600000,0.020020,-9.370056,-1.791836,-0.941464,1.207569,0.898190,-3.401033,1.202677,0.901685,-3.403965,-0.980063,-0.164854,-0.110900,Walking
1056.620000,0.020020,-8.475654,-1.814926,-1.232529,1.230426,0.894311,-3.404582,1.207569,0.898190,-3.401033,-0.980366,-0.165260,-0.107570,Walking
1056.640000,0.020020,-8.428430,-1.833961,-1.137766,1.254383,0.890269,-3.408054,1.230426,0.894311,-3.404582,-0.981152,-0.166366,-0.098302,Walking
1056.660000,0.020020,-8.404187,-1.849394,-0.961901,1.279028,0.886297,-3.410889,1.254383,0.890269,-3.408054,-0.982184,-0.168296,-0.083617,Walking
1056.680000,0.019897,-8.361713,-1.865877,-0.730870,1.304563,0.882588,-3.413021,1.279028,0.886297,-3.410889,-0.983183,-0.171199,-0.063579,Walking
1056.700000,0.020020,-8.381227,-1.870599,-0.373386,1.329995,0.879490,-3.413060,1.304563,0.882588,-3.413021,-0.983856,-0.174910,-0.037863,Walking
1056.720000,0.020020,-8.362851,-1.883259,0.029230,1.355772,0.877047,-3.411275,1.329995,0.879490,-3.413060,-0.983733,-0.179534,-0.006111,Walking
1056.740000,0.020020,-8.374527,-1.900096,0.545680,1.381007,0.875399,-3.406612,1.355772,0.877047,-3.411275,-0.982165,-0.185299,0.031884,Walking
1056.760000,0.020020,-8.394391,-1.934799,1.141174,1.405120,0.874342,-3.398689,1.381007,0.875399,-3.406612,-0.978480,-0.191842,0.075983,Walking
1056.780000,0.020020,-8.386023,-1.977788,1.782485,1.428108,0.873819,-3.387726,1.405120,0.874342,-3.398689,-0.971892,-0.198948,0.125878,Walking
1056.800000,0.019897,-8.396166,-2.070824,2.577995,1.448800,0.872913,-3.371430,1.428108,0.873819,-3.387726,-0.961887,-0.206453,0.179308,Walking
1056.820000,0.020020,-8.439140,-2.152335,3.176776,1.466121,0.871820,-3.353768,1.448800,0.872913,-3.371430,-0.948455,-0.213835,0.233896,Walking
1056.840000,0.020020,-8.863914,-2.224840,3.872730,1.472359,0.870061,-3.330988,1.466121,0.871820,-3.353768,-0.935322,-0.217839,0.278781,Walking
1056.860000,0.020020,-9.275046,-2.232853,4.292171,1.469072,0.867683,-3.304310,1.472359,0.870061,-3.330988,-0.928731,-0.215499,0.301693,Walking
1056.880000,0.020020,-9.279647,-2.208723,4.483561,1.465378,0.864576,-3.275594,1.469072,0.867683,-3.304310,-0.927131,-0.209331,0.310818,Walking
1056.900000,0.020020,-9.357167,-2.216033,4.591129,1.460480,0.859523,-3.244872,1.465378,0.864576,-3.275594,-0.928899,-0.200165,0.311577,Walking
1056.920000,0.019897,-9.424685,-2.139423,4.581709,1.455293,0.853592,-3.212956,1.460480,0.859523,-3.244872,-0.934150,-0.187701,0.303534,Walking
1056.940000,0.020020,-9.519202,-2.000290,4.502214,1.449689,0.847489,-3.179441,1.455293,0.853592,-3.212956,-0.941818,-0.172827,0.288286,Walking
1056.960000,0.020020,-9.635187,-1.801227,4.394030,1.443714,0.841997,-3.143411,1.449689,0.847489,-3.179441,-0.951756,-0.155645,0.264454,Walking
1056.980000,0.020020,-9.735441,-1.594214,4.135382,1.437800,0.837043,-3.106745,1.443714,0.841997,-3.143411,-0.962288,-0.137285,0.234851,Walking
1057.000000,0.020020,-9.948782,-1.369377,3.981816,1.429592,0.833247,-3.066342,1.437800,0.837043,-3.106745,-0.972353,-0.120262,0.200165,Walking
1057.020000,0.020020,-10.083820,-1.187836,3.695606,1.420400,0.830415,-3.024055,1.429592,0.833247,-3.066342,-0.981108,-0.106666,0.161399,Walking
1057.040000,0.019897,-10.276850,-1.022323,3.508293,1.408744,0.829297,-2.977675,1.420400,0.830415,-3.024055,-0.987875,-0.098485,0.120017,Walking
1057.060000,0.020020,-10.342190,-0.931842,3.242984,1.396567,0.829966,-2.927671,1.408744,0.829297,-2.977675,-0.992244,-0.098397,0.075963,Walking
1057.080000,0.020020,-10.336340,-0.915906,2.893921,1.384841,0.832352,-2.875749,1.396567,0.829966,-2.927671,-0.993947,-0.105509,0.030616,Walking
1057.100000,0.020020,-10.280440,-0.937183,2.511526,1.373922,0.837622,-2.822321,1.384841,0.832352,-2.875749,-0.992355,-0.122367,-0.016031,Walking
1057.120000,0.020020,-10.132840,-1.107293,2.010273,1.364896,0.844457,-2.769469,1.373922,0.837622,-2.822321,-0.986950,-0.147677,-0.064191,Walking
1057.140000,0.020020,-9.921870,-1.313527,1.451596,1.358271,0.852786,-2.717951,1.364896,0.844457,-2.769469,-0.977670,-0.176310,-0.114353,Walking
1057.160000,0.020020,-9.659016,-1.573657,0.816219,1.354244,0.861664,-2.668619,1.358271,0.852786,-2.717951,-0.964107,-0.205616,-0.167990,Walking
