count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
148.120000,0.020004,-9.600747,-1.624858,-1.088496,1.106523,0.901685,-3.371380,1.106255,0.901815,-3.371385,-0.980034,-0.164974,-0.110983,Transition
148.140000,0.020004,-8.504213,-1.335987,0.421093,1.127999,0.901013,-3.329447,1.106523,0.901685,-3.371380,-0.976329,-0.132758,-0.170756,Walking
148.160000,0.020004,-7.653720,-0.460283,-0.857779,1.162131,0.905562,-3.289482,1.127999,0.901013,-3.329447,-0.954125,-0.070101,-0.291088,Walking
148.180000,0.019989,-7.219125,0.349452,-1.983079,1.196513,0.914840,-3.248384,1.162131,0.905562,-3.289482,-0.911228,-0.011692,-0.411736,Walking
148.200000,0.020004,-6.580469,1.094823,-3.080435,1.231347,0.928723,-3.206402,1.196513,0.914840,-3.248384,-0.848299,0.040858,-0.527939,Walking
148.220000,0.020004,-5.776297,1.747281,-4.122578,1.266335,0.946996,-3.164089,1.231347,0.928723,-3.206402,-0.767109,0.084997,-0.635861,Walking
148.240000,0.019989,-4.806646,2.314921,-5.058098,1.301948,0.970204,-3.121747,1.266335,0.946996,-3.164089,-0.671584,0.117621,-0.731533,Walking
148.260000,0.020004,-3.795120,2.721256,-5.904475,1.336973,0.997650,-3.080257,1.301948,0.970204,-3.121747,-0.565344,0.137541,-0.813308,Walking
148.280000,0.020004,-2.713820,3.007836,-6.629085,1.371039,1.029310,-3.039975,1.336973,0.997650,-3.080257,-0.450228,0.145278,-0.881016,Walking
148.300000,0.020004,-1.590366,3.071564,-7.299430,1.403061,1.063046,-3.002506,1.371039,1.029310,-3.039975,-0.325295,0.141196,-0.935012,Walking
148.320000,0.019989,-0.366721,2.996499,-7.816927,1.432904,1.098212,-2.967817,1.403061,1.063046,-3.002506,-0.189570,0.126119,-0.973734,Walking
148.340000,0.020004,0.875194,2.714402,-8.242188,1.459037,1.132667,-2.937651,1.432904,1.098212,-2.967817,-0.043952,0.101121,-0.993903,Walking
148.360000,0.020004,2.217767,2.398619,-8.393492,1.482295,1.167383,-2.910904,1.459037,1.132667,-2.937651,0.107556,0.067603,-0.991898,Walking
148.380000,0.019989,2.721523,1.201125,-8.596517,1.492774,1.183967,-2.891775,1.482295,1.167383,-2.910904,0.223987,0.037868,-0.973856,Walking
148.400000,0.020004,2.698822,0.125640,-8.610700,1.493052,1.180804,-2.875362,1.492774,1.183967,-2.891775,0.273688,0.028924,-0.961384,Walking
148.420000,0.020004,2.881055,0.136873,-8.510036,1.493259,1.176864,-2.858066,1.493052,1.180804,-2.875362,0.292635,0.034032,-0.955619,Walking
148.440000,0.020004,3.013127,0.084034,-8.347135,1.492252,1.170031,-2.838811,1.493259,1.176864,-2.858066,0.312279,0.043382,-0.949000,Walking
148.460000,0.019989,3.195697,0.221923,-8.283874,1.491335,1.163578,-2.819641,1.492252,1.170031,-2.838811,0.330434,0.055531,-0.942194,Walking
148.480000,0.020004,3.343511,0.407225,-8.257809,1.490570,1.158603,-2.801087,1.491335,1.163578,-2.819641,0.344727,0.066865,-0.936319,Walking
148.500000,0.020004,3.503790,0.542164,-8.210328,1.490825,1.154025,-2.782583,1.490570,1.158603,-2.801087,0.355865,0.078591,-0.931227,Walking
