fallID,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,class
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,17354,19097,0,60347,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,1554,19097,0,60347,0,0,6340,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,1554,1010,0,60347,0,0,6340,6623,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,1554,1010,0,60347,0,0,6340,6623,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,1010,0,60347,0,0,22663,6623,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,1010,0,60347,0,0,22663,6623,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,0,60347,0,0,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,0,60347,0,0,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,0,60347,0,0,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,29400,60347,0,0,22663,0,4002,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,29400,60347,0,0,22663,0,4002,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,29400,60347,0,0,22663,0,4002,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,0,60347,0,0,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,0,60347,0,0,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,0,0,0,0,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,0,0,0,0,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,0,0,0,0,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,0,0,0,0,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,0,0,0,0,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,0,0,0,0,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,0,0,0,0,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,0,0,0,25967,22663,0,8047,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,62161,0,0,25967,22663,0,9309,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,62161,0,0,25967,22663,0,9309,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,62161,0,0,25967,22663,0,9309,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,62161,0,0,25967,22663,0,9309,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,62161,0,0,25967,22663,0,9309,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,62161,0,0,25967,22663,0,9309,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,62161,0,0,25967,22663,0,9309,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,62161,0,0,25967,22663,0,9309,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,62161,0,0,25967,22663,0,9309,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,62161,0,0,25967,22663,0,9309,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,0,8801,0,62161,0,0,25967,22663,0,9309,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,4228,0,0,8801,0,62161,0,0,25967,22663,0,9309,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,4228,0,0,8801,0,62161,0,0,25967,22663,0,9309,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,4228,0,0,8801,0,62161,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,4228,0,0,8801,0,62161,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,4228,0,0,10482,0,62161,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,21577,0,0,4228,0,17782,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,49300,0,0,0,0,0,10212,21577,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,49300,0,0,0,0,0,10212,21577,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,41101,0,0,0,0,0,10212,21577,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,65537,0,0,0,0,0,0,21577,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,65537,0,0,0,0,0,0,21577,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,65537,0,0,0,0,0,0,21577,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,21577,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,21577,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,2642,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,22663,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,25967,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4228,0,25950,10482,0,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,1
